id,make,model,year,fuelType1,drive,trany,VClass,cylinders,displ,speeds,drive_number,avgMpg
43474,Mitsubishi,Outlander Sport 2WD,2021,Regular Gasoline,Front-Wheel Drive,Automatic (AV-S6),Small Sport Utility Vehicle 2WD,4.0,2.4,6.0,2,34.126169999999995
43477,Mitsubishi,Outlander Sport 4WD,2021,Regular Gasoline,4-Wheel Drive,Automatic (AV-S6),Small Sport Utility Vehicle 4WD,4.0,2.0,6.0,4,33.38581
43478,Mitsubishi,Outlander Sport 4WD,2021,Regular Gasoline,4-Wheel Drive,Automatic (AV-S6),Small Sport Utility Vehicle 4WD,4.0,2.4,6.0,4,32.83759
43479,Porsche,Macan S,2021,Premium Gasoline,All-Wheel Drive,Automatic (AM-S7),Small Sport Utility Vehicle 4WD,6.0,3.0,7.0,4,26.953449999999997
43480,Ford,Explorer HEV RWD,2021,Regular Gasoline,Rear-Wheel Drive,Automatic (S10),Standard Sport Utility Vehicle 2WD,6.0,3.3,10.0,2,36.37
43483,Bugatti,Chiron,2021,Premium Gasoline,All-Wheel Drive,Automatic (AM-S7),Two Seaters,16.0,8.0,7.0,4,12.739999999999998
43484,Bugatti,Chiron Pur Sport,2021,Premium Gasoline,All-Wheel Drive,Automatic (AM-S7),Two Seaters,16.0,8.0,7.0,4,12.26436
43485,Lamborghini,Aventador Coupe,2021,Premium Gasoline,All-Wheel Drive,Automatic (AM-S7),Two Seaters,12.0,6.5,7.0,4,12.920580000000001
43486,Lamborghini,Aventador Roadster,2021,Premium Gasoline,All-Wheel Drive,Automatic (AM-S7),Two Seaters,12.0,6.5,7.0,4,13.101189999999999
43487,Audi,TTS Coupe,2021,Premium Gasoline,All-Wheel Drive,Automatic (AM-S7),Subcompact Cars,4.0,2.0,7.0,4,31.89
43488,Kia,Rio,2021,Regular Gasoline,Front-Wheel Drive,Automatic (AV-S1),Compact Cars,4.0,1.6,1.0,2,48.739999999999995
43489,Lexus,LS 500,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (S10),Midsize Cars,6.0,3.4,10.0,2,28.6
43490,Lexus,LS 500 AWD,2021,Premium Gasoline,All-Wheel Drive,Automatic (S10),Midsize Cars,6.0,3.4,10.0,4,27.28325
43491,Kia,K5,2021,Regular Gasoline,Front-Wheel Drive,Automatic (AM-S8),Large Cars,4.0,2.5,8.0,2,34.60059
43500,Porsche,911 Carrera,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (AM-S8),Minicompact Cars,6.0,3.0,8.0,2,27.259999999999998
43501,Porsche,911 Carrera Cabriolet,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (AM-S8),Minicompact Cars,6.0,3.0,8.0,2,27.169999999999995
43502,Porsche,911 Carrera S,2021,Premium Gasoline,Rear-Wheel Drive,Manual 7-spd,Minicompact Cars,6.0,3.0,7.0,2,26.96
43503,Porsche,911 Carrera S,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (AM-S8),Minicompact Cars,6.0,3.0,8.0,2,26.009999999999998
43504,Porsche,911 Carrera S Cabriolet,2021,Premium Gasoline,Rear-Wheel Drive,Manual 7-spd,Minicompact Cars,6.0,3.0,7.0,2,26.72
43505,Porsche,911 Carrera S Cabriolet,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (AM-S8),Minicompact Cars,6.0,3.0,8.0,2,26.049999999999997
43506,Porsche,911 Carrera 4,2021,Premium Gasoline,All-Wheel Drive,Automatic (AM-S8),Minicompact Cars,6.0,3.0,8.0,4,26.979999999999997
43507,Porsche,911 Carrera 4 Cabriolet,2021,Premium Gasoline,All-Wheel Drive,Automatic (AM-S8),Minicompact Cars,6.0,3.0,8.0,4,26.65
43508,Porsche,911 Carrera 4S,2021,Premium Gasoline,All-Wheel Drive,Manual 7-spd,Minicompact Cars,6.0,3.0,7.0,4,26.419999999999995
43509,Porsche,911 Carrera 4S,2021,Premium Gasoline,All-Wheel Drive,Automatic (AM-S8),Minicompact Cars,6.0,3.0,8.0,4,25.84
43510,Porsche,911 Carrera 4S Cabriolet,2021,Premium Gasoline,All-Wheel Drive,Manual 7-spd,Minicompact Cars,6.0,3.0,7.0,4,26.08
43511,Porsche,911 Carrera 4S Cabriolet,2021,Premium Gasoline,All-Wheel Drive,Automatic (AM-S8),Minicompact Cars,6.0,3.0,8.0,4,26.0
43512,Porsche,911 Targa 4,2021,Premium Gasoline,All-Wheel Drive,Automatic (AM-S8),Minicompact Cars,6.0,3.0,8.0,4,26.869999999999997
43513,Porsche,911 Targa 4S,2021,Premium Gasoline,All-Wheel Drive,Manual 7-spd,Minicompact Cars,6.0,3.0,7.0,4,25.61
43514,Porsche,911 Targa 4S,2021,Premium Gasoline,All-Wheel Drive,Automatic (AM-S8),Minicompact Cars,6.0,3.0,8.0,4,26.54
43515,Mercedes-Benz,C300,2021,Premium Gasoline,Rear-Wheel Drive,Automatic 9-spd,Compact Cars,4.0,2.0,9.0,2,36.169999999999995
43518,Mercedes-Benz,AMG GT Coupe,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (AM7),Two Seaters,8.0,4.0,7.0,2,21.24
43519,Mercedes-Benz,AMG GT C Coupe,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (AM7),Two Seaters,8.0,4.0,7.0,2,20.88
43520,Mercedes-Benz,AMG GT R Coupe,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (AM7),Two Seaters,8.0,4.0,7.0,2,20.52
43521,Mercedes-Benz,AMG GT Roadster,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (AM7),Two Seaters,8.0,4.0,7.0,2,20.94
43522,Mercedes-Benz,AMG GT C Roadster,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (AM7),Two Seaters,8.0,4.0,7.0,2,21.009999999999998
43523,Mercedes-Benz,AMG C63 S Convertible,2021,Premium Gasoline,Rear-Wheel Drive,Automatic 9-spd,Subcompact Cars,8.0,4.0,9.0,2,25.119999999999997
43524,Mercedes-Benz,AMG C63 Convertible,2021,Premium Gasoline,Rear-Wheel Drive,Automatic 9-spd,Subcompact Cars,8.0,4.0,9.0,2,25.119999999999997
43525,Mercedes-Benz,AMG C63 S Coupe,2021,Premium Gasoline,Rear-Wheel Drive,Automatic 9-spd,Subcompact Cars,8.0,4.0,9.0,2,25.93
43526,Mercedes-Benz,AMG C63 Coupe,2021,Premium Gasoline,Rear-Wheel Drive,Automatic 9-spd,Subcompact Cars,8.0,4.0,9.0,2,25.93
43527,Mercedes-Benz,AMG C43 4matic Coupe,2021,Premium Gasoline,4-Wheel Drive,Automatic 9-spd,Subcompact Cars,6.0,3.0,9.0,4,27.96
43528,Mercedes-Benz,AMG C43 4matic Convertible,2021,Premium Gasoline,4-Wheel Drive,Automatic 9-spd,Subcompact Cars,6.0,3.0,9.0,4,28.330000000000002
43529,Mercedes-Benz,S560 Convertible,2021,Premium Gasoline,Rear-Wheel Drive,Automatic 9-spd,Subcompact Cars,8.0,4.0,9.0,2,25.18
43530,Mercedes-Benz,AMG S63 4matic Plus Convertible,2021,Premium Gasoline,4-Wheel Drive,Automatic 9-spd,Subcompact Cars,8.0,4.0,9.0,4,22.33
43531,Mercedes-Benz,AMG C63,2021,Premium Gasoline,Rear-Wheel Drive,Automatic 9-spd,Compact Cars,8.0,4.0,9.0,2,26.409999999999997
43532,Mercedes-Benz,AMG C63 S,2021,Premium Gasoline,Rear-Wheel Drive,Automatic 9-spd,Compact Cars,8.0,4.0,9.0,2,26.409999999999997
43533,Mercedes-Benz,S560 4matic Coupe,2021,Premium Gasoline,4-Wheel Drive,Automatic 9-spd,Compact Cars,8.0,4.0,9.0,4,25.18
43534,Mercedes-Benz,AMG S63 4matic Plus Coupe,2021,Premium Gasoline,4-Wheel Drive,Automatic 9-spd,Compact Cars,8.0,4.0,9.0,4,24.34
43535,Mercedes-Benz,AMG C43 4matic,2021,Premium Gasoline,4-Wheel Drive,Automatic 9-spd,Compact Cars,6.0,3.0,9.0,4,26.79
43536,Mercedes-Benz,AMG GT 63 S 4matic Plus,2021,Premium Gasoline,4-Wheel Drive,Automatic 9-spd,Compact Cars,8.0,4.0,9.0,4,22.36
43537,Mercedes-Benz,AMG E63 S 4matic Plus,2021,Premium Gasoline,4-Wheel Drive,Automatic 9-spd,Midsize Cars,8.0,4.0,9.0,4,23.36
43538,Nissan,Maxima,2021,Premium Gasoline,Front-Wheel Drive,Automatic (AV-S7),Midsize Cars,6.0,3.5,7.0,2,32.04944
43541,Mercedes-Benz,AMG E63 S 4matic Plus (SW),2021,Premium Gasoline,4-Wheel Drive,Automatic 9-spd,Midsize Station Wagons,8.0,4.0,9.0,4,23.369999999999997
43542,Ford,Ranger 4WD,2021,Regular Gasoline,Part-time 4-Wheel Drive,Automatic (S10),Standard Pickup Trucks 4WD,4.0,2.3,10.0,4,27.945079999999997
43543,Ford,Bronco Sport 4WD,2021,Regular Gasoline,All-Wheel Drive,Automatic 8-spd,Small Sport Utility Vehicle 4WD,3.0,1.5,8.0,4,35.99845
43544,Ford,Bronco Sport 4WD,2021,Regular Gasoline,Part-time 4-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,4.0,2.0,8.0,4,30.68
43545,Land Rover,Evoque,2021,Premium Gasoline,All-Wheel Drive,Automatic (S9),Small Sport Utility Vehicle 4WD,4.0,2.0,9.0,4,29.07206
43546,Land Rover,Discovery Sport,2021,Premium Gasoline,All-Wheel Drive,Automatic (S9),Small Sport Utility Vehicle 4WD,4.0,2.0,9.0,4,26.542039999999997
43547,Mercedes-Benz,AMG GLC43 4matic,2021,Premium Gasoline,4-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 4WD,6.0,3.0,9.0,4,25.97
43548,Mercedes-Benz,AMG GLC43 4matic  Coupe,2021,Premium Gasoline,4-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 4WD,6.0,3.0,9.0,4,25.549999999999997
43549,Mercedes-Benz,AMG GLC63 4matic Plus,2021,Premium Gasoline,4-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 4WD,8.0,4.0,9.0,4,21.95
43550,Mercedes-Benz,AMG GLC63 4matic Plus Coupe,2021,Premium Gasoline,4-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 4WD,8.0,4.0,9.0,4,21.979999999999997
43551,Mercedes-Benz,AMG GLC63 S 4matic Plus Coupe,2021,Premium Gasoline,4-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 4WD,8.0,4.0,9.0,4,21.979999999999997
43552,Mercedes-Benz,AMG GLE63 S 4matic Plus Coupe,2021,Premium Gasoline,4-Wheel Drive,Automatic 9-spd,Standard Sport Utility Vehicle 4WD,8.0,4.0,9.0,4,20.979999999999997
43553,Mercedes-Benz,GLS600 4matic Maybach,2021,Premium Gasoline,4-Wheel Drive,Automatic 9-spd,Standard Sport Utility Vehicle 4WD,8.0,4.0,9.0,4,20.72
43554,Mercedes-Benz,GLE580 4matic,2021,Premium Gasoline,4-Wheel Drive,Automatic 9-spd,Standard Sport Utility Vehicle 4WD,8.0,4.0,9.0,4,24.279999999999998
43555,Mercedes-Benz,GLS580 4matic,2021,Premium Gasoline,4-Wheel Drive,Automatic 9-spd,Standard Sport Utility Vehicle 4WD,8.0,4.0,9.0,4,22.83
43556,Mercedes-Benz,AMG G63,2021,Premium Gasoline,4-Wheel Drive,Automatic 9-spd,Standard Sport Utility Vehicle 4WD,8.0,4.0,9.0,4,17.409999999999997
43559,BMW,M4 Coupe,2021,Premium Gasoline,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,6.0,3.0,6.0,2,23.676009999999998
43560,BMW,M4 Competition Coupe,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Subcompact Cars,6.0,3.0,8.0,2,23.74588
43561,BMW,228i Gran Coupe,2021,Premium Gasoline,Front-Wheel Drive,Automatic (S8),Compact Cars,4.0,2.0,8.0,2,36.23711
43562,BMW,M3,2021,Premium Gasoline,Rear-Wheel Drive,Manual 6-spd,Compact Cars,6.0,3.0,6.0,2,23.676009999999998
43563,BMW,M3 Competition,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Compact Cars,6.0,3.0,8.0,2,23.74588
43564,Mercedes-Benz,AMG CLA45 4matic,2021,Premium Gasoline,4-Wheel Drive,Automatic (AM8),Compact Cars,4.0,2.0,8.0,4,29.47
43565,Mercedes-Benz,AMG GT 63 4matic Plus,2021,Premium Gasoline,4-Wheel Drive,Automatic 9-spd,Compact Cars,8.0,4.0,9.0,4,22.36
43566,Mitsubishi,Mirage,2021,Regular Gasoline,Front-Wheel Drive,Manual 5-spd,Compact Cars,3.0,1.2,5.0,2,49.67761
43568,Mitsubishi,Mirage G4,2021,Regular Gasoline,Front-Wheel Drive,Manual 5-spd,Compact Cars,3.0,1.2,5.0,2,49.24267
43570,Hyundai,Ioniq,2021,Regular Gasoline,Front-Wheel Drive,Automatic (AM-S6),Large Cars,4.0,1.6,6.0,2,73.65535
43571,Hyundai,Ioniq Blue,2021,Regular Gasoline,Front-Wheel Drive,Automatic (AM-S6),Large Cars,4.0,1.6,6.0,2,80.58999999999999
43572,Mercedes-Benz,AMG GLA45 4matic,2021,Premium Gasoline,4-Wheel Drive,Automatic (AM8),Small Station Wagons,4.0,2.0,8.0,4,29.259999999999998
43573,Mercedes-Benz,AMG GLB35 4matic,2021,Premium Gasoline,4-Wheel Drive,Automatic (AM8),Midsize Station Wagons,4.0,2.0,8.0,4,30.119999999999997
43574,Buick,Encore FWD,2021,Regular Gasoline,Front-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 2WD,4.0,1.4,6.0,2,35.918859999999995
43575,Chevrolet,Trax FWD,2021,Regular Gasoline,Front-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 2WD,4.0,1.4,6.0,2,35.918859999999995
43576,Buick,Encore AWD,2021,Regular Gasoline,All-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 4WD,4.0,1.4,6.0,4,34.39942
43577,Chevrolet,Trax AWD,2021,Regular Gasoline,All-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 4WD,4.0,1.4,6.0,4,34.39942
43578,Mazda,CX-30 4WD,2021,Regular Gasoline,4-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 4WD,4.0,2.5,6.0,4,32.75322
43579,Mercedes-Benz,G550,2021,Premium Gasoline,4-Wheel Drive,Automatic 9-spd,Standard Sport Utility Vehicle 4WD,8.0,4.0,9.0,4,22.95
43580,Porsche,718 Boxster GTS,2021,Premium Gasoline,Rear-Wheel Drive,Manual 6-spd,Two Seaters,6.0,4.0,6.0,2,24.57
43581,Porsche,718 Boxster GTS,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (AM-S7),Two Seaters,6.0,4.0,7.0,2,27.009999999999998
43582,Porsche,718 Spyder,2021,Premium Gasoline,Rear-Wheel Drive,Manual 6-spd,Two Seaters,6.0,4.0,6.0,2,24.419999999999998
43583,Porsche,718 Spyder,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (AM-S7),Two Seaters,6.0,4.0,7.0,2,25.85
43584,Porsche,718 Cayman GTS,2021,Premium Gasoline,Rear-Wheel Drive,Manual 6-spd,Two Seaters,6.0,4.0,6.0,2,24.57
43585,Porsche,718 Cayman GTS,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (AM-S7),Two Seaters,6.0,4.0,7.0,2,27.009999999999998
43586,Porsche,718 Cayman GT4,2021,Premium Gasoline,Rear-Wheel Drive,Manual 6-spd,Two Seaters,6.0,4.0,6.0,2,24.419999999999998
43587,Porsche,718 Cayman GT4,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (AM-S7),Two Seaters,6.0,4.0,7.0,2,25.85
43589,Ford,Expedition 2WD,2021,Regular Gasoline,Rear-Wheel Drive,Automatic (S10),Standard Sport Utility Vehicle 2WD,6.0,3.5,10.0,2,24.79
43590,Ford,Expedition MAX 2WD,2021,Regular Gasoline,Rear-Wheel Drive,Automatic (S10),Standard Sport Utility Vehicle 2WD,6.0,3.5,10.0,2,24.79
43591,Lincoln,Navigator 2WD,2021,Regular Gasoline,Rear-Wheel Drive,Automatic (S10),Standard Sport Utility Vehicle 2WD,6.0,3.5,10.0,2,23.169999999999998
43592,Lincoln,Navigator L 2WD,2021,Regular Gasoline,Rear-Wheel Drive,Automatic (S10),Standard Sport Utility Vehicle 2WD,6.0,3.5,10.0,2,23.169999999999998
43597,Ford,Expedition 4WD,2021,Regular Gasoline,Part-time 4-Wheel Drive,Automatic (S10),Standard Sport Utility Vehicle 4WD,6.0,3.5,10.0,4,23.667589999999997
43598,Ford,Expedition MAX 4WD,2021,Regular Gasoline,Part-time 4-Wheel Drive,Automatic (S10),Standard Sport Utility Vehicle 4WD,6.0,3.5,10.0,4,23.667589999999997
43601,Lincoln,Navigator 4WD,2021,Regular Gasoline,Part-time 4-Wheel Drive,Automatic (S10),Standard Sport Utility Vehicle 4WD,6.0,3.5,10.0,4,22.054969999999997
43606,Karma,GS-6 (21-inch wheels),2021,Premium Gasoline,Rear-Wheel Drive,Automatic (A1),Subcompact Cars,3.0,1.5,1.0,2,33.86
43607,Karma,GS-6 (22-inch wheels),2021,Premium Gasoline,Rear-Wheel Drive,Automatic (A1),Subcompact Cars,3.0,1.5,1.0,2,31.36
43608,Ford,GT,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (AM7),Two Seaters,6.0,3.5,7.0,2,17.72696
43609,BMW,230i xDrive Convertible,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Subcompact Cars,4.0,2.0,8.0,4,31.381259999999997
43610,Ford,Mustang Mach 1,2021,Regular Gasoline,Rear-Wheel Drive,Automatic (S10),Subcompact Cars,8.0,5.0,10.0,2,23.733269999999997
43611,Alfa Romeo,Giulia,2021,Premium Gasoline,Rear-Wheel Drive,Automatic 8-spd,Midsize Cars,6.0,2.9,8.0,2,26.0
43612,Hyundai,Elantra Hybrid,2021,Regular Gasoline,Front-Wheel Drive,Automatic (AM-S6),Midsize Cars,4.0,1.6,6.0,2,68.03
43613,Hyundai,Elantra Hybrid Blue,2021,Regular Gasoline,Front-Wheel Drive,Automatic (AM-S6),Midsize Cars,4.0,1.6,6.0,2,72.64999999999999
43614,Ford,F150 Pickup 2WD HEV,2021,Regular Gasoline,Rear-Wheel Drive,Automatic (S10),Standard Pickup Trucks 2WD,6.0,3.5,10.0,2,33.448679999999996
43615,Ford,Ranger 2WD,2021,Regular Gasoline,Rear-Wheel Drive,Automatic (S10),Standard Pickup Trucks 2WD,4.0,2.3,10.0,2,30.119999999999997
43617,Ford,Ranger Tremor 4WD,2021,Regular Gasoline,Part-time 4-Wheel Drive,Automatic (S10),Standard Pickup Trucks 4WD,4.0,2.3,10.0,4,26.349999999999998
43618,Ford,Ranger 2WD Incomplete,2021,Regular Gasoline,Rear-Wheel Drive,Automatic (S10),Special Purpose Vehicle 2WD,4.0,2.3,10.0,2,25.050269999999998
43619,Mercedes-Benz,Metris (Passenger Van),2021,Premium Gasoline,Rear-Wheel Drive,Automatic 9-spd,Special Purpose Vehicle 2WD,4.0,2.0,9.0,2,26.43
43620,Mercedes-Benz,Metris (Cargo Van),2021,Premium Gasoline,Rear-Wheel Drive,Automatic 9-spd,Special Purpose Vehicle 2WD,4.0,2.0,9.0,2,27.619999999999997
43621,Mercedes-Benz,"Metris (Cargo Van, LWB)",2021,Premium Gasoline,Rear-Wheel Drive,Automatic 9-spd,Special Purpose Vehicle 2WD,4.0,2.0,9.0,2,27.619999999999997
43622,Alfa Romeo,Stelvio AWD,2021,Premium Gasoline,All-Wheel Drive,Automatic 8-spd,Small Sport Utility Vehicle 4WD,6.0,2.9,8.0,4,24.31
43623,Porsche,Macan,2021,Premium Gasoline,All-Wheel Drive,Automatic (AM-S7),Small Sport Utility Vehicle 4WD,4.0,2.0,7.0,4,27.140569999999997
43624,Land Rover,Range Rover Sport MHEV,2020,Premium Gasoline,4-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,27.82553
43625,Mazda,MX-5,2021,Premium Gasoline,Rear-Wheel Drive,Manual 6-spd,Two Seaters,4.0,2.0,6.0,2,38.379999999999995
43626,Mazda,MX-5,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (S6),Two Seaters,4.0,2.0,6.0,2,39.41
43627,Nissan,370Z,2021,Premium Gasoline,Rear-Wheel Drive,Manual 6-spd,Two Seaters,6.0,3.7,6.0,2,26.549999999999997
43628,Subaru,WRX,2021,Premium Gasoline,All-Wheel Drive,Manual 6-spd,Compact Cars,4.0,2.0,6.0,4,29.366639999999997
43629,Subaru,WRX,2021,Premium Gasoline,All-Wheel Drive,Automatic (AV-S8),Compact Cars,4.0,2.0,8.0,4,26.232699999999994
43630,Subaru,WRX,2021,Premium Gasoline,All-Wheel Drive,Manual 6-spd,Compact Cars,4.0,2.5,6.0,4,23.30363
43631,Kia,Niro Touring,2021,Regular Gasoline,Front-Wheel Drive,Automatic (AM-S6),Small Station Wagons,4.0,1.6,6.0,2,64.27
43632,Kia,Niro,2021,Regular Gasoline,Front-Wheel Drive,Automatic (AM-S6),Small Station Wagons,4.0,1.6,6.0,2,71.30999999999999
43633,Kia,Niro FE,2021,Regular Gasoline,Front-Wheel Drive,Automatic (AM-S6),Small Station Wagons,4.0,1.6,6.0,2,71.73
43634,Nissan,Murano FWD,2021,Regular Gasoline,Front-Wheel Drive,Automatic (AV-S7),Midsize Station Wagons,6.0,3.5,7.0,2,30.51503
43635,Nissan,Murano AWD,2021,Regular Gasoline,All-Wheel Drive,Automatic (AV-S7),Midsize Station Wagons,6.0,3.5,7.0,4,29.46584
43636,Cadillac,XT5 Limo FWD,2021,Premium Gasoline,Front-Wheel Drive,Automatic (S9),Special Purpose Vehicle 2WD,4.0,2.0,9.0,2,27.549999999999997
43637,Cadillac,XT5 Limo AWD,2021,Premium Gasoline,All-Wheel Drive,Automatic (S9),Special Purpose Vehicle 4WD,4.0,2.0,9.0,4,27.549999999999997
43638,Land Rover,Defender 110,2021,Premium Gasoline,4-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,4.0,2.0,8.0,4,23.31976
43639,Land Rover,Defender 90,2021,Premium Gasoline,4-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,4.0,2.0,8.0,4,24.81852
43641,BMW,M850i xDrive Coupe,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Subcompact Cars,8.0,4.4,8.0,4,25.57045
43642,Bentley,Flying Spur,2021,Premium Gasoline,All-Wheel Drive,Automatic (AM-S8),Midsize Cars,8.0,4.0,8.0,4,21.59
43643,Honda,Civic 5Dr,2021,Premium Gasoline,Front-Wheel Drive,Manual 6-spd,Large Cars,4.0,2.0,6.0,2,31.089999999999996
43645,Ford,Escape FWD,2021,Regular Gasoline,Front-Wheel Drive,Automatic 8-spd,Small Sport Utility Vehicle 2WD,3.0,1.5,8.0,2,40.269999999999996
43646,Hyundai,Tucson FWD,2021,Regular Gasoline,Front-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 2WD,4.0,2.4,6.0,2,32.664649999999995
43647,Audi,Q5 Sportback,2021,Premium Gasoline,All-Wheel Drive,Automatic (AM-S7),Small Sport Utility Vehicle 4WD,4.0,2.0,7.0,4,32.9698
43648,Audi,SQ5 Sportback,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,26.299999999999997
43650,Ford,Escape AWD,2021,Regular Gasoline,All-Wheel Drive,Automatic 8-spd,Small Sport Utility Vehicle 4WD,3.0,1.5,8.0,4,38.3
43651,Ford,Escape AWD,2021,Regular Gasoline,All-Wheel Drive,Automatic 8-spd,Small Sport Utility Vehicle 4WD,4.0,2.0,8.0,4,33.88999999999999
43652,Hyundai,Santa Fe Hybrid,2021,Regular Gasoline,All-Wheel Drive,Automatic (AM-S6),Small Sport Utility Vehicle 4WD,4.0,1.6,6.0,4,43.55
43653,Hyundai,Santa Fe Hybrid Blue,2021,Regular Gasoline,All-Wheel Drive,Automatic (AM-S6),Small Sport Utility Vehicle 4WD,4.0,1.6,6.0,4,47.099999999999994
43654,Jaguar,F-Pace SVR,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,8.0,5.0,8.0,4,22.19033
43655,Jaguar,F-Pace P340 MHEV,2021,Premium Gasoline,4-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,28.590760000000003
43656,Jaguar,F-Pace P400 MHEV,2021,Premium Gasoline,4-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,28.262409999999996
43657,Land Rover,Range Rover Velar P340 MHEV,2021,Premium Gasoline,4-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,28.77632
43658,Land Rover,Range Rover Velar P400 MHEV,2021,Premium Gasoline,4-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,26.750609999999998
43659,Bentley,Bentayga,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,12.0,6.0,8.0,4,18.009999999999998
43660,Dodge,Durango SRT AWD,2021,Premium Gasoline,All-Wheel Drive,Automatic 8-spd,Standard Sport Utility Vehicle 4WD,8.0,6.2,8.0,4,16.82
43661,Jeep,Grand Cherokee Trackhawk 4WD,2021,Premium Gasoline,All-Wheel Drive,Automatic 8-spd,Standard Sport Utility Vehicle 4WD,8.0,6.2,8.0,4,16.61
43667,Ford,Mustang,2021,Regular Gasoline,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,4.0,2.3,6.0,2,30.890659999999997
43668,Ford,Mustang HO Coupe,2021,Regular Gasoline,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,4.0,2.3,6.0,2,28.823729999999998
43669,Ford,Mustang,2021,Regular Gasoline,Rear-Wheel Drive,Automatic (S10),Subcompact Cars,4.0,2.3,10.0,2,32.6053
43670,Ford,Mustang HO Coupe,2021,Regular Gasoline,Rear-Wheel Drive,Automatic (S10),Subcompact Cars,4.0,2.3,10.0,2,32.6053
43671,Ford,Mustang HO Convertible,2021,Regular Gasoline,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,4.0,2.3,6.0,2,27.439999999999998
43672,Ford,Mustang Convertible,2021,Regular Gasoline,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,4.0,2.3,6.0,2,30.890659999999997
43673,Ford,Mustang Convertible,2021,Regular Gasoline,Rear-Wheel Drive,Automatic (S10),Subcompact Cars,4.0,2.3,10.0,2,29.68676
43674,Ford,Mustang HO Convertible,2021,Regular Gasoline,Rear-Wheel Drive,Automatic (S10),Subcompact Cars,4.0,2.3,10.0,2,32.6053
43675,Ford,Shelby GT500 Mustang,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (AM7),Subcompact Cars,8.0,5.2,7.0,2,17.61384
43676,Ford,Mustang,2021,Regular Gasoline,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,8.0,5.0,6.0,2,22.68
43677,Ford,Mustang,2021,Regular Gasoline,Rear-Wheel Drive,Automatic (S10),Subcompact Cars,8.0,5.0,10.0,2,23.733269999999997
43678,Ford,Mustang Convertible,2021,Regular Gasoline,Rear-Wheel Drive,Automatic (S10),Subcompact Cars,8.0,5.0,10.0,2,22.94543
43679,Ford,Mustang Mach 1,2021,Regular Gasoline,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,8.0,5.0,6.0,2,21.57
43680,Ford,Mustang,2021,Regular Gasoline,Rear-Wheel Drive,Automatic 10-spd,Subcompact Cars,4.0,2.3,10.0,2,32.879999999999995
